movie,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
198,,,,,,,2.0,,,,,,,,1.5,,5.0,,3.0,,
207,,,,,,,3.0,,,,,,,,,,,,,2.5,
316,,,,,,,2.0,,,,,,,,3.0,,,,3.0,3.5,
333,,,,,,,3.0,,,,,,,,,,,,3.0,,
345,,,,,,,3.0,,,4.0,,,,,,,,,3.0,,
534,,,,,,,4.0,,5.0,,,,,,,,,,5.0,,
671,,,,,,,4.0,,,,,,,,,,,,,4.0,
708,,,,,,,3.0,,,,,,,,3.0,,,4.0,,,
724,,,,,,,2.0,,,,,,,,2.0,,,,3.0,,
737,,,,,,,1.0,,,,,3.0,,,,,,,,,
745,,,,,,,5.0,,,,,,,,3.0,,,,,5.0,
780,,,,,,,3.0,,,,,,,,2.5,,,3.0,3.0,5.0,
786,,,,,,,2.0,,,,,,,,0.5,,,4.0,3.0,,
924,,,,,,,4.0,,,,,,,,5.0,,4.5,,4.0,,
1080,,,,,,,4.0,,,,,,,,,,,,3.0,,
1148,,,,,,,5.0,,,,,,,,3.0,,,,4.0,5.0,
1223,,,,,,,5.0,,,,,,,,4.0,,,,,,
1231,,,,,,,4.0,,,,,,,,4.0,,,,5.0,,
1242,,,,,,,5.0,,,,,,,,,,,,5.0,,
1275,,,,,,,4.0,,,,,,,,,,,,3.0,,
1302,,,,,,,4.0,3.5,,,,,,,3.0,,,,3.0,,
1353,,,,,,,3.0,,,,,,,,,,,,,,
1373,,,,,,,2.0,,,,,,,,,,,,3.0,,
1375,,,,,,,3.0,,,,,,,,,,,,4.0,,
1394,,,,,,,3.0,,,,,,,,4.0,,,,5.0,,
1408,,,,,,,1.0,,,,5.0,,,,,,,,3.0,,
32,,,,,,,,5.0,,,,,,,4.0,,4.5,5.0,3.0,2.5,
45,,,,,,,,2.5,,,,,,,,,,,3.0,,
282,,,,,,,,2.0,,,,,,,,,,,,,
520,,,,,,,,3.5,,,,,,,3.5,,,,3.0,,
524,,,,,,,,2.0,,,,,3.5,,2.5,,,,,,
543,,,,,,,,5.0,,,,,,,3.0,,,,,,
628,,,,,,,,4.0,,,,,,,2.5,,,4.0,3.0,,
805,,,,,,,,3.5,,,,,,,,,,4.0,3.0,,
1500,,,,,,,,4.0,,,,,,,3.0,,,,,,
1552,,,,,,,,3.0,,,,,,,1.5,,,,,,
1617,,,,,,,,3.5,,,,,,,5.0,,4.5,,,,
1625,,,,,,,,5.0,,,,,,,4.0,,5.0,,,,
1704,,,,,,,,4.0,4.0,4.0,,,,,4.0,5.0,4.0,,,,
1754,,,,,,,,3.0,,,,,,,3.5,,,,,,
2139,,,,,,,,3.0,,,,,,,,,,,,,
2302,,,,,,,,4.5,4.0,,,,,,3.5,,,,,,
2324,,,,,,,,4.0,,,,,,,2.0,,4.5,,,,
2329,,,,,,,,5.0,,,,,,,1.0,,4.0,,,,
2353,,,,,,,,3.5,,,,,,,0.5,,3.5,,,,
2423,,,,,,,,3.5,,,,,,,,,,,,,
3147,,,,,,,,4.5,,,,,4.0,,1.0,,4.0,,,,
3578,,,,,,,,5.0,,,,,,,2.0,,4.0,,,,
3916,,,,,,,,3.5,,,,,,,,,,,,,
3996,,,,,,,,4.0,,,,,,,5.0,,4.5,,,,
4011,,,,,,,,4.5,,,,,,,1.0,,,,,,
4019,,,,,,,,3.5,,,,,,,2.0,,,,,,
4034,,,,,,,,4.5,,,,,,,4.0,,4.0,,,,
4226,,,,,,,,5.0,,,,,,,5.0,,5.0,,,,
4262,,,,,,,,4.0,,,,,,,3.0,,5.0,,,,
4448,,,,,,,,2.5,,,,,,,1.0,,,,,,
4886,,,,,,,,3.5,,,,,3.5,,5.0,,3.5,,,,
4896,,,,,,,,3.5,,,,,,,1.0,,0.5,,,,
4973,,,,,,,,4.0,,,,,,,2.0,,4.5,,,,
4993,,,,,,,,3.5,,,,,4.5,,5.0,,4.5,,,4.0,
5064,,,,,,,,5.0,,,,,,,,,,,,,
5378,,,,,,,,3.5,,,,,,,3.0,,,,,,
5445,,,,,,,,4.5,,,,,,,5.0,4.5,4.5,,,,
5630,,,,,,,,4.0,,,,,,,1.5,,4.0,,,,
5650,,,,,,,,4.0,,,,,,,3.0,,,,,,
5989,,,,,,,,3.5,,,,,4.0,,2.5,,,,,,
6378,,,,,,,,3.0,,,,,,,3.0,,2.0,,,,
6870,,,,,,,,4.0,,,,,,,3.5,,,,,,
6874,,,,,,,,5.0,,,,,,,1.0,3.5,4.5,,,,
6879,,,,,,,,3.0,,,,,,,2.5,,,,,,
7143,,,,,,,,3.5,,,,,,,2.0,,,,,,
7438,,,,,,,,4.0,,,,,,,0.5,,4.5,,,,
8533,,,,,,,,2.5,,,,,,,,,,,,,
8873,,,,,,,,4.0,,,,,,,,,,,,,
32587,,,,,,,,3.5,,,,,,,3.5,,5.0,,,,
33493,,,,,,,,4.5,,,,,,,5.0,,,,,,
33794,,,,,,,,4.5,,,,,,,4.5,,,,,,
40583,,,,,,,,3.5,,,,,,,2.0,,,,,,
42007,,,,,,,,2.0,,,,,,,,,,,,,
43556,,,,,,,,3.5,,,,,,,,,,,,,
43871,,,,,,,,3.0,,,,,,,,,,,,,
44004,,,,,,,,3.0,,,,,,,1.0,,,,,,
26,,,,,,,,,3.0,,,,,,,,,,,,
36,,,,,,,,,5.0,,,,,,1.0,,4.5,3.0,3.0,,
608,,,,,,,,,5.0,,,2.0,,,5.0,,3.5,4.0,5.0,2.0,
733,,,,,,,,,2.0,,,,,,3.5,,,4.0,3.0,,
1059,,,,,,,,,5.0,,,,,,1.5,,,,,,
1177,,,,,,,,,3.0,,,,,,,,,,,,
1357,,,,,,,,,4.0,,,,,,,,,,4.0,,
1411,,,,,,,,,3.0,,,,,,,,5.0,,,,
1541,,,,,,,,,2.0,,,,,,,,,,,,
1584,,,,,,,,,4.0,,,,,,4.0,,,,,,
1680,,,,,,,,,4.0,,,,,,3.0,,,,,5.0,
2125,,,,,,,,,4.0,,,,,,,,,,,,
2249,,,,,,,,,4.0,,,,,,,,,,,,
2278,,,,,,,,,4.0,,,,,,2.5,3.5,3.5,,,,
2291,,,,,,,,,4.0,,,,,,3.0,,,,,,
2391,,,,,,,,,4.0,,,,,,3.0,,,,,,
2396,,,,,,,,,4.0,,,,,,2.0,,4.5,,,,
2427,,,,,,,,,2.0,,,,,,3.0,,,,,,
2490,,,,,,,,,3.0,,,,,,1.0,,4.0,,,,
2501,,,,,,,,,4.0,,,,,,3.0,,,,,,
2539,,,,,,,,,2.0,4.0,,,,,2.5,4.0,2.5,,,,
2857,,,,,,,,,4.0,,,,,,,,,,,,
152,,,,,,,,,,4.0,,,,,,,,,,,
735,,,,,,,,,,4.0,,,,,,,,,,,
1101,,,,,,,,,,2.0,,,,,3.0,,,,3.0,,
1423,,,,,,,,,,4.0,,,,,,,,,,,
1459,,,,,,,,,,3.0,,,,,,,,,,,
1499,,,,,,,,,,3.0,,,,,,,,,,,
1611,,,,,,,,,,5.0,,,,,,,,,,,
1690,,,,,,,,,,3.0,,,,,1.0,,,,,,
1719,,,,,,,,,,5.0,,,,,4.0,,,,,,
1887,,,,,,,,,,2.0,,,,,,,,,,,
2108,,,,,,,,,,3.0,,,,,4.5,,,,,,
2344,,,,,,,,,,5.0,,,,,,,,,,,
2410,,,,,,,,,,2.0,,,,,,,,,,,
2826,,,,,,,,,,5.0,,,,,,,,,,,
2827,,,,,,,,,,3.0,,,,,,,,,,,
2840,,,,,,,,,,3.0,,,,,1.0,,,,,,
2881,,,,,,,,,,3.0,,,,,1.0,,,,,,
2907,,,,,,,,,,2.0,,,,,,,,,,,
2926,,,,,,,,,,5.0,,,,,,,,,,,
2995,,,,,,,,,,2.0,,,,,,,,,,,
3005,,,,,,,,,,3.0,,,,,1.0,,,,,,
3019,,,,,,,,,,4.0,,,,,3.0,,,,,,
70,,,,,,,,,,,1.0,,,,0.5,,,,4.0,,
126,,,,,,,,,,,4.0,,,,,,,,,,
169,,,,,,,,,,,3.0,,,,,,,,,,
785,,,,,,,,,,,3.5,,,,3.0,,,4.0,3.0,,
923,,,,,,,,,,,5.0,,,,5.0,,4.5,,5.0,,
1027,,,,,,,,,,,4.5,,3.0,,,,,,,,
1201,,,,,,,,,,,5.0,,,,3.5,,,,4.0,,
2042,,,,,,,,,,,3.5,,,,,,,,,,
2596,,,,,,,,,,,4.5,,,,,,,,,,
3424,,,,,,,,,,,3.0,,,,,,,,,,
6598,,,,,,,,,,,5.0,,,,,,,,,,
26614,,,,,,,,,,,5.0,,,,,,,,,,
48516,,,,,,,,,,,5.0,,,,3.0,,,,,,
51084,,,,,,,,,,,4.0,,,,,,,,,,
58295,,,,,,,,,,,4.5,,,,1.5,,,,,,
71211,,,,,,,,,,,3.5,,,,3.5,,,,,,
77455,,,,,,,,,,,4.5,,,,4.0,,,,,,
79132,,,,,,,,,,,4.0,,,,5.0,,,,,,
80489,,,,,,,,,,,4.5,,,,4.0,,,,,,
80906,,,,,,,,,,,3.0,,,,4.0,,,,,,
81158,,,,,,,,,,,4.0,,,,3.0,,,,,,
81562,,,,,,,,,,,3.5,,,,,,,,,,
88129,,,,,,,,,,,4.0,,,,2.5,,,,,,
91500,,,,,,,,,,,4.5,,,,0.5,,,,,,
91529,,,,,,,,,,,4.5,,,,3.0,,,,,,
91548,,,,,,,,,,,4.0,,,,,,,,,,
96079,,,,,,,,,,,4.0,,,,3.0,,,,,,
96861,,,,,,,,,,,4.0,,,,,,,,,,
97938,,,,,,,,,,,4.0,,,,2.5,,,,,,
104841,,,,,,,,,,,5.0,,,,3.5,,,,,,
106487,,,,,,,,,,,5.0,,,,,,,,,,
529,,,,,,,,,,,,1.0,,,,,,,3.0,,
538,,,,,,,,,,,,3.0,,,,,,,,,
673,,,,,,,,,,,,1.0,,,,,,,,,
1077,,,,,,,,,,,,3.0,,,,,4.0,,3.0,,
1215,,,,,,,,,,,,5.0,,,1.5,,,,4.0,,
1295,,,,,,,,,,,,1.0,,,,,,,,,
1732,,,,,,,,,,,,3.0,,,3.5,,4.0,,,,
2259,,,,,,,,,,,,2.0,,,,,,,,,
2460,,,,,,,,,,,,4.0,,,,,,,,,
2668,,,,,,,,,,,,2.0,,,,,,,,,
3146,,,,,,,,,,,,2.0,,,1.5,,,,,,
3148,,,,,,,,,,,,1.0,,,1.0,,,,,0.5,
3179,,,,,,,,,,,,2.0,,,,,,,,,
3298,,,,,,,,,,,,4.0,,,4.0,,,,,,
3324,,,,,,,,,,,,1.0,,,,,,,,,
3474,,,,,,,,,,,,4.0,,,,,,,,,
3770,,,,,,,,,,,,3.0,,,,,,,,,
3773,,,,,,,,,,,,2.0,,,,,,,,,
3780,,,,,,,,,,,,2.0,,,,,,,,,
3791,,,,,,,,,,,,1.0,,,,,,,,,
3793,,,,,,,,,,,,5.0,,,2.0,,,,,,
3794,,,,,,,,,,,,3.0,,,4.0,,,,,,
3798,,,,,,,,,,,,4.0,,,2.0,,,,,,
3799,,,,,,,,,,,,1.0,,,,,,,,,
3801,,,,,,,,,,,,3.0,,,3.0,,,,,,
3809,,,,,,,,,,,,3.0,,,,,,,,2.0,
3825,,,,,,,,,,,,5.0,,,1.0,,,,,,
3827,,,,,,,,,,,,2.0,,,2.5,,,,,,
3829,,,,,,,,,,,,2.0,,,,,,,,,
3831,,,,,,,,,,,,4.0,,,,,,,,,
3841,,,,,,,,,,,,2.0,,,,,,,,,
3844,,,,,,,,,,,,1.0,,,,,,,,,
3861,,,,,,,,,,,,3.0,,,3.0,,,,,,
3863,,,,,,,,,,,,5.0,,,2.0,,3.5,,,,
3864,,,,,,,,,,,,3.0,,,,,,,,,
3865,,,,,,,,,,,,5.0,,,,,,,,,
3869,,,,,,,,,,,,2.0,,,,,,,,,
3871,,,,,,,,,,,,2.0,,,,,,,,,
3873,,,,,,,,,,,,3.0,,,,,,,,,
3879,,,,,,,,,,,,5.0,,,,,,,,,
3885,,,,,,,,,,,,3.0,,,,,,,,,
3886,,,,,,,,,,,,2.0,,,,,,,,,
6184,,,,,,,,,,,,4.0,,,,,,,,,
362,,,,,,,,,,,,,4.5,,,,,,,,
531,,,,,,,,,,,,,4.0,,,,,,5.0,,
914,,,,,,,,,,,,,4.0,,1.5,,,,3.0,,
2572,,,,,,,,,,,,,3.5,,5.0,,,,,,
2908,,,,,,,,,,,,,3.0,,1.0,,,,,0.5,
3396,,,,,,,,,,,,,3.5,,,,,,,,
3624,,,,,,,,,,,,,3.0,,2.0,,,,,,
4310,,,,,,,,,,,,,4.5,,3.0,,,,,,
4321,,,,,,,,,,,,,2.5,,2.0,,,,,,
4878,,,,,,,,,,,,,4.5,,4.0,,4.0,,,,
7502,,,,,,,,,,,,,4.5,,,,,,,,
54286,,,,,,,,,,,,,3.5,,2.5,,,,,,
64614,,,,,,,,,,,,,4.5,,,,,,,,
69757,,,,,,,,,,,,,4.0,,,,,,,,
78499,,,,,,,,,,,,,4.0,,2.0,,,,,,
81834,,,,,,,,,,,,,4.5,,2.0,,,,,,
88125,,,,,,,,,,,,,4.5,,3.0,,,,,,
93363,,,,,,,,,,,,,3.0,,1.0,,,,,,
2038,,,,,,,,,,,,,,3.0,,,,,,,
2394,,,,,,,,,,,,,,3.0,,,,,,,
2720,,,,,,,,,,,,,,2.0,,,,,,,
2724,,,,,,,,,,,,,,3.0,,,,,,,
2861,,,,,,,,,,,,,,2.0,,,,,,,
3157,,,,,,,,,,,,,,2.0,1.0,,,,,,
3175,,,,,,,,,,,,,,5.0,4.0,,,,,,
3354,,,,,,,,,,,,,,3.0,,,,,,,
3623,,,,,,,,,,,,,,3.0,1.0,4.0,,,,,
3986,,,,,,,,,,,,,,3.0,1.0,,,,,,
3988,,,,,,,,,,,,,,4.0,1.0,,,,,,
2,,,,,,,,,,,,,,,2.0,,,,3.0,,
5,,,,,,,,,,,,,,,4.5,,,3.0,,,
6,,,,,,,,,,,,,,,4.0,,4.5,4.0,3.0,,
11,,,,,,,,,,,,,,,2.5,,,,3.0,,
14,,,,,,,,,,,,,,,2.5,,,2.0,5.0,,
16,,,,,,,,,,,,,,,3.5,,,,5.0,,
19,,,,,,,,,,,,,,,1.0,,,,,,
22,,,,,,,,,,,,,,,2.5,,,,3.0,,
25,,,,,,,,,,,,,,,3.0,,4.5,5.0,3.0,,
44,,,,,,,,,,,,,,,3.0,,,,,,
82,,,,,,,,,,,,,,,5.0,,,,,,
94,,,,,,,,,,,,,,,3.0,,,,3.0,,
95,,,,,,,,,,,,,,,1.5,,,3.0,3.0,,
101,,,,,,,,,,,,,,,4.0,,,,3.0,,
107,,,,,,,,,,,,,,,2.0,,,,,3.5,
123,,,,,,,,,,,,,,,4.0,,,,,,
125,,,,,,,,,,,,,,,3.5,,,,3.0,,
145,,,,,,,,,,,,,,,3.5,,,,4.0,,
149,,,,,,,,,,,,,,,5.0,,,,,,
157,,,,,,,,,,,,,,,2.0,,,,,,
160,,,,,,,,,,,,,,,0.5,,,,4.0,,
162,,,,,,,,,,,,,,,4.0,,,,5.0,,
163,,,,,,,,,,,,,,,2.0,,,,,,
164,,,,,,,,,,,,,,,4.0,,,,,,
170,,,,,,,,,,,,,,,2.5,,4.0,,,,
172,,,,,,,,,,,,,,,1.0,,3.5,,1.0,,
175,,,,,,,,,,,,,,,4.0,,,,,,
176,,,,,,,,,,,,,,,4.0,,,,4.0,,
180,,,,,,,,,,,,,,,3.0,,,,3.0,,
193,,,,,,,,,,,,,,,1.0,,,,,,
196,,,,,,,,,,,,,,,2.0,,,,3.0,,
214,,,,,,,,,,,,,,,2.0,,,,,,
215,,,,,,,,,,,,,,,4.5,,,,3.0,,
216,,,,,,,,,,,,,,,1.0,,,,,,
230,,,,,,,,,,,,,,,1.0,,,,5.0,,
232,,,,,,,,,,,,,,,4.0,,,,,,
233,,,,,,,,,,,,,,,4.0,,,,,,
237,,,,,,,,,,,,,,,3.5,,,,,,
246,,,,,,,,,,,,,,,5.0,,,,4.0,,
252,,,,,,,,,,,,,,,2.0,,,,,,
288,,,,,,,,,,,,,,,2.0,,2.0,,5.0,,
306,,,,,,,,,,,,,,,5.0,,,,5.0,,
307,,,,,,,,,,,,,,,4.0,,3.5,,5.0,,
308,,,,,,,,,,,,,,,4.0,,,,5.0,,
322,,,,,,,,,,,,,,,2.5,,,,,,
335,,,,,,,,,,,,,,,2.0,,,,,,
342,,,,,,,,,,,,,,,3.0,,,,,,
353,,,,,,,,,,,,,,,3.0,,,,3.0,,
373,,,,,,,,,,,,,,,3.5,,,,4.0,,
429,,,,,,,,,,,,,,,1.0,,,,4.0,,
441,,,,,,,,,,,,,,,4.0,,,,3.0,,
466,,,,,,,,,,,,,,,2.5,,,,,,
471,,,,,,,,,,,,,,,3.0,,,,3.0,,
481,,,,,,,,,,,,,,,3.0,,,,1.0,,
483,,,,,,,,,,,,,,,1.0,,,,,,
494,,,,,,,,,,,,,,,4.0,,,3.0,3.0,,
535,,,,,,,,,,,,,,,3.0,,,,4.0,,
540,,,,,,,,,,,,,,,1.5,,,,,,
549,,,,,,,,,,,,,,,5.0,,,,,,
555,,,,,,,,,,,,,,,4.0,,4.0,,3.0,,
556,,,,,,,,,,,,,,,3.5,,,,,,
562,,,,,,,,,,,,,,,3.0,,,,3.0,,
574,,,,,,,,,,,,,,,3.0,,,,,,
647,,,,,,,,,,,,,,,1.5,,,,,,
648,,,,,,,,,,,,,,,4.0,,,3.0,3.0,,
663,,,,,,,,,,,,,,,2.0,,,,4.0,,
665,,,,,,,,,,,,,,,3.0,,,,,,
674,,,,,,,,,,,,,,,3.0,,,,4.0,,
680,,,,,,,,,,,,,,,2.0,,4.5,,,,
748,,,,,,,,,,,,,,,2.5,,,3.0,3.0,,
750,,,,,,,,,,,,,,,4.0,4.0,,,5.0,4.0,
762,,,,,,,,,,,,,,,2.0,,,1.0,,,
784,,,,,,,,,,,,,,,2.5,,,,3.0,,
799,,,,,,,,,,,,,,,3.0,,,,3.0,,
800,,,,,,,,,,,,,,,5.0,,,,3.0,,
802,,,,,,,,,,,,,,,1.0,,,4.0,3.0,,
803,,,,,,,,,,,,,,,4.5,,,,,,
804,,,,,,,,,,,,,,,3.5,,,,,,
832,,,,,,,,,,,,,,,1.0,,,3.0,,,
836,,,,,,,,,,,,,,,2.0,,,,,,
851,,,,,,,,,,,,,,,4.0,,,,,,
899,,,,,,,,,,,,,,,5.0,,,,,,
904,,,,,,,,,,,,,,,5.0,,4.5,,5.0,3.0,
908,,,,,,,,,,,,,,,5.0,,5.0,,4.0,,
909,,,,,,,,,,,,,,,4.0,,,,,,
911,,,,,,,,,,,,,,,4.0,,,,5.0,,
912,,,,,,,,,,,,,,,5.0,,4.5,,3.0,2.0,
916,,,,,,,,,,,,,,,1.0,,,,5.0,,
920,,,,,,,,,,,,,,,3.5,,,,4.0,,
922,,,,,,,,,,,,,,,1.0,,5.0,,,,
926,,,,,,,,,,,,,,,3.0,,,,,,
931,,,,,,,,,,,,,,,1.0,,4.5,,3.0,,
953,,,,,,,,,,,,,,,3.0,,,,5.0,,
994,,,,,,,,,,,,,,,4.0,,,,,,
1020,,,,,,,,,,,,,,,2.0,,,,,,
1041,,,,,,,,,,,,,,,5.0,,,,5.0,,
1047,,,,,,,,,,,,,,,2.5,,,,,,
1060,,,,,,,,,,,,,,,4.0,,,,5.0,,
1084,,,,,,,,,,,,,,,3.0,,,,4.0,,
1088,,,,,,,,,,,,,,,2.0,,,,3.0,,
1092,,,,,,,,,,,,,,,2.5,,4.0,,1.0,,
1093,,,,,,,,,,,,,,,2.0,,,,3.0,,
1094,,,,,,,,,,,,,,,4.0,,,,4.0,,
1095,,,,,,,,,,,,,,,4.0,,2.0,,5.0,,
1100,,,,,,,,,,,,,,,2.5,,,,,,
1120,,,,,,,,,,,,,,,1.0,,,,,,
1131,,,,,,,,,,,,,,,2.5,,,,,,
1147,,,,,,,,,,,,,,,3.5,,,,,,
1171,,,,,,,,,,,,,,,4.0,,,,3.0,,
1173,,,,,,,,,,,,,,,3.0,,1.0,,,,
1176,,,,,,,,,,,,,,,4.0,,,,4.0,,
1178,,,,,,,,,,,,,,,3.0,,,,5.0,,
1179,,,,,,,,,,,,,,,4.0,,,,5.0,,
1183,,,,,,,,,,,,,,,2.0,,,,3.0,,
1186,,,,,,,,,,,,,,,4.5,,,,,,
1189,,,,,,,,,,,,,,,3.5,,,,,,
1199,,,,,,,,,,,,,,,1.0,,4.5,,4.0,,
1203,,,,,,,,,,,,,,,4.0,,,,4.0,,
1207,,,,,,,,,,,,,,,3.0,,,,5.0,4.0,
1209,,,,,,,,,,,,,,,4.5,,,,,,
1211,,,,,,,,,,,,,,,1.5,,,,5.0,,
1212,,,,,,,,,,,,,,,3.0,,5.0,,4.0,,
1217,,,,,,,,,,,,,,,2.0,,,,5.0,,
1218,,,,,,,,,,,,,,,4.0,,4.0,,4.0,,
1228,,,,,,,,,,,,,,,4.0,,,,5.0,,
1233,,,,,,,,,,,,,,,3.0,,,,4.0,,
1234,,,,,,,,,,,,,,,4.0,,,,,,
1244,,,,,,,,,,,,,,,5.0,,4.0,,4.0,,
1246,,,,,,,,,,,,,,,1.0,,5.0,,3.0,,
1248,,,,,,,,,,,,,,,3.0,,5.0,,4.0,,
1249,,,,,,,,,,,,,,,3.0,,2.5,,4.0,,
1251,,,,,,,,,,,,,,,3.0,,3.5,,,,
1252,,,,,,,,,,,,,,,5.0,,5.0,,4.0,,
1254,,,,,,,,,,,,,,,3.5,,,,5.0,,
1260,,,,,,,,,,,,,,,3.0,,,,5.0,,
1262,,,,,,,,,,,,,,,1.5,,,,4.0,,
1264,,,,,,,,,,,,,,,3.0,,,,,,
1266,,,,,,,,,,,,,,,4.0,,,,4.0,,
1267,,,,,,,,,,,,,,,5.0,,5.0,,4.0,,
1272,,,,,,,,,,,,,,,3.5,,,,3.0,,
1280,,,,,,,,,,,,,,,3.0,,,,,,
1281,,,,,,,,,,,,,,,1.0,,,,,,
1283,,,,,,,,,,,,,,,3.0,,,,4.0,,
1284,,,,,,,,,,,,,,,3.0,,,,4.0,,
1289,,,,,,,,,,,,,,,4.0,,,,,,
1290,,,,,,,,,,,,,,,3.0,,,,3.0,,
1297,,,,,,,,,,,,,,,4.0,,,,4.0,,
1303,,,,,,,,,,,,,,,2.0,,,,,,
1304,,,,,,,,,,,,,,,3.0,,,,3.0,,
1320,,,,,,,,,,,,,,,3.0,,,,3.0,,
1333,,,,,,,,,,,,,,,2.0,,2.0,,4.0,,
1342,,,,,,,,,,,,,,,2.0,,,,3.0,,
1361,,,,,,,,,,,,,,,3.5,,,,,,
1370,,,,,,,,,,,,,,,3.0,,,,4.0,,
1385,,,,,,,,,,,,,,,3.0,,,,3.0,,
1391,,,,,,,,,,,,,,,0.5,,,,2.0,,
1407,,,,,,,,,,,,,,,5.0,,,,,,
1449,,,,,,,,,,,,,,,4.0,,,,,,
1464,,,,,,,,,,,,,,,4.0,,5.0,,,,
1466,,,,,,,,,,,,,,,4.0,,4.5,,,,
1476,,,,,,,,,,,,,,,3.0,,,,,,
1479,,,,,,,,,,,,,,,1.5,,,,,,
1483,,,,,,,,,,,,,,,3.0,,,,,,
1484,,,,,,,,,,,,,,,3.0,,,,,,
1502,,,,,,,,,,,,,,,1.5,,,,,,
1503,,,,,,,,,,,,,,,1.0,,,,,,
1513,,,,,,,,,,,,,,,2.0,,,,,,
1517,,,,,,,,,,,,,,,3.0,,3.0,,,,
1527,,,,,,,,,,,,,,,1.0,,,,,,
1529,,,,,,,,,,,,,,,3.0,,,,,,
1546,,,,,,,,,,,,,,,4.0,,,,,,
1556,,,,,,,,,,,,,,,2.5,,,,,,
1562,,,,,,,,,,,,,,,1.5,,,,,,
1569,,,,,,,,,,,,,,,3.5,,,,,,
1573,,,,,,,,,,,,,,,4.0,,,,,,
1589,,,,,,,,,,,,,,,2.0,,,,,,
1597,,,,,,,,,,,,,,,2.0,,2.5,,,,
1608,,,,,,,,,,,,,,,1.0,,,,,,
1610,,,,,,,,,,,,,,,3.0,,,,,,
1615,,,,,,,,,,,,,,,3.0,,,,,,
1616,,,,,,,,,,,,,,,3.0,,,,,,
1635,,,,,,,,,,,,,,,4.0,,,,,,
1644,,,,,,,,,,,,,,,1.5,,,,,,
1645,,,,,,,,,,,,,,,3.0,,3.5,,,,
1649,,,,,,,,,,,,,,,2.0,,,,,,
1653,,,,,,,,,,,,,,,3.0,5.0,5.0,,,,
1673,,,,,,,,,,,,,,,3.0,,4.5,,,,
1676,,,,,,,,,,,,,,,4.0,,,,,,
1689,,,,,,,,,,,,,,,4.5,,,,,,
1694,,,,,,,,,,,,,,,3.0,,,,,,
1717,,,,,,,,,,,,,,,4.0,,,,,,
1722,,,,,,,,,,,,,,,3.5,,,,,,
1729,,,,,,,,,,,,,,,1.0,,2.5,,,,
1735,,,,,,,,,,,,,,,0.5,,,,,,
1748,,,,,,,,,,,,,,,4.0,,4.5,,,,
1752,,,,,,,,,,,,,,,3.5,,,,,,
1753,,,,,,,,,,,,,,,1.0,,,,,,
1779,,,,,,,,,,,,,,,1.0,,,,,,
1792,,,,,,,,,,,,,,,3.0,,,,,,
1807,,,,,,,,,,,,,,,1.5,,,,,,
1810,,,,,,,,,,,,,,,2.5,,,,,,
1816,,,,,,,,,,,,,,,2.5,,,,,,
1827,,,,,,,,,,,,,,,4.0,,,,,,
1831,,,,,,,,,,,,,,,2.0,,,,,,
1834,,,,,,,,,,,,,,,3.5,,4.5,,,,
1836,,,,,,,,,,,,,,,2.0,,,,,,
1845,,,,,,,,,,,,,,,4.0,,,,,,
1859,,,,,,,,,,,,,,,5.0,,,,,,
1860,,,,,,,,,,,,,,,4.0,,,,,,
1862,,,,,,,,,,,,,,,2.0,,,,,,
1882,,,,,,,,,,,,,,,1.5,,,,,,
1883,,,,,,,,,,,,,,,4.0,,,,,,
1889,,,,,,,,,,,,,,,3.0,,,,,,
1895,,,,,,,,,,,,,,,2.5,,,,,,
1897,,,,,,,,,,,,,,,1.5,,,,,,
1904,,,,,,,,,,,,,,,3.5,,,,,,
1912,,,,,,,,,,,,,,,5.0,,,,,,
1914,,,,,,,,,,,,,,,3.5,,,,,,
1921,,,,,,,,,,,,,,,4.0,,5.0,,,,
1945,,,,,,,,,,,,,,,4.0,,,,,,
1950,,,,,,,,,,,,,,,3.0,,,,,,
1952,,,,,,,,,,,,,,,3.0,,,,,,
1955,,,,,,,,,,,,,,,4.5,,,,,,
1956,,,,,,,,,,,,,,,4.0,,,,,,
1962,,,,,,,,,,,,,,,3.0,,,,,,
1964,,,,,,,,,,,,,,,3.0,,,,,,
2006,,,,,,,,,,,,,,,4.0,,,,,,
2010,,,,,,,,,,,,,,,3.0,,5.0,,,,
2011,,,,,,,,,,,,,,,3.0,,4.0,,,,
2012,,,,,,,,,,,,,,,1.0,4.0,4.0,,,,
2025,,,,,,,,,,,,,,,2.0,,,,,,
2041,,,,,,,,,,,,,,,2.0,,,,,,
2058,,,,,,,,,,,,,,,2.5,,,,,,
2060,,,,,,,,,,,,,,,2.0,,,,,,
2076,,,,,,,,,,,,,,,3.0,,5.0,,,,
2126,,,,,,,,,,,,,,,1.0,,,,,,
2133,,,,,,,,,,,,,,,3.5,,,,,,
2134,,,,,,,,,,,,,,,3.5,,,,,,
2145,,,,,,,,,,,,,,,2.0,,,,,,
2160,,,,,,,,,,,,,,,3.0,,4.5,,,,
2167,,,,,,,,,,,,,,,3.0,,2.0,,,,
2186,,,,,,,,,,,,,,,3.0,,,,,,
2231,,,,,,,,,,,,,,,3.0,,,,,,
2232,,,,,,,,,,,,,,,4.0,,4.5,,,,
2243,,,,,,,,,,,,,,,4.5,,,,,,
2269,,,,,,,,,,,,,,,2.5,,,,,,
2282,,,,,,,,,,,,,,,0.5,,,,,,
